title,lead,director,genre,revenue,budget,profit_ratio,director_average_profit_ratio,lead_average_profit_ratio,lead_worked_in_genre_count,director_worked_in_genre_count,director_worked_with_lead_count
Stop-Loss,341,1049,6,11207130,25000000,0.4482852,1.597380733,0.769010765,1,2,1
Deception,880,1057,12,17741298,25000000,0.70965192,0.70965192,1.635942561,1,1,1
Taken,45,1061,4,226830568,25000000,9.07322272,3.476742019,4.34228698,7,3,1
The House Bunny,552,1078,13,70442940,25000000,2.8177176,2.8177176,3.830961111,1,1,1
Disaster Movie,959,928,4,14109284,25000000,0.56437136,2.836805039,4.298823562,1,2,1
Blindness,441,906,6,19844979,25000000,0.79379916,2.04623298,3.758542074,5,2,1
Igor,262,1097,1,30000000,25000000,1.2,1.26913939,1.619638501,1,1,1
Up in the Air,30,934,6,163670000,25000000,6.5468,3.349801396,2.809310333,4,2,1
The Bad Lieutenant: Port of Call - New Orleans,17,1006,6,10589102,25000000,0.42356408,0.57063919,1.971246251,6,1,1
Me and Orson Welles,989,71,3,2336172,25000000,0.09344688,2.914270055,3.269357361,5,6,1
Beyond a Reasonable Doubt,7,5,7,4388563,25000000,0.17554252,1.247418087,2.582920903,3,1,1
Dear John,1028,99,6,114977104,25000000,4.59908416,3.878701735,2.293516993,2,6,1
The Losers,1036,981,4,23580000,25000000,0.9432,3.375873962,2.50238841,1,1,1
My Soul to Take,1055,37,6,19829957,25000000,0.79319828,3.246226044,0.79319828,1,2,1
The Fighter,258,44,6,93617009,25000000,3.74468036,4.174495515,2.191573798,2,4,1
London Boulevard,578,1176,6,4644108,25000000,0.18576432,0.18576432,1.660990887,6,1,1
Mao's Last Dancer,1060,470,6,20719451,25000000,0.82877804,0.924340548,0.82877804,1,3,1
No Strings Attached,482,82,3,147780440,25000000,5.9112176,6.33503909,3.113538429,2,6,1
The Eagle,874,972,2,27122040,25000000,1.0848816,3.517537722,5.919669693,1,1,1
The Help,1048,1212,6,124272124,25000000,4.97088496,4.409729802,7.169961542,1,1,1
The Conspirator,1011,297,7,15478800,25000000,0.619152,1.508322165,1.07220675,1,1,1
Don't Be Afraid of the Dark,648,1216,9,36993168,25000000,1.47972672,1.47972672,0.9542505,1,1,1
Straw Dogs,306,656,6,10324441,25000000,0.41297764,0.398452063,0.967824636,1,1,1
Warrior,1096,813,4,23057115,25000000,0.9222846,1.947139822,1.384489654,1,1,1
Carnage,11,103,3,27603069,25000000,1.10412276,2.771370712,2.985031689,1,1,1
This Must Be the Place,252,1223,6,11790979,25000000,0.47163916,0.47163916,2.636630479,6,1,1
The Sitter,672,1073,3,34942188,25000000,1.39768752,1.305299563,1.469382644,6,3,1
Contraband,258,1234,12,63100000,25000000,2.524,2.795213634,2.191573798,5,1,1
The Grey,45,743,4,77278331,25000000,3.09113324,2.797946424,4.34228698,7,3,1
The Lucky One,989,652,6,99357138,25000000,3.97428552,2.687217454,3.269357361,3,2,1
On the Road,1128,898,2,8784318,25000000,0.35137272,0.60023791,0.35137272,1,1,1
Parental Guidance,474,933,3,119772232,25000000,4.79088928,3.294173104,3.910357585,1,4,1
Pain & Gain,258,47,12,86175291,25000000,3.44701164,4.1863039,2.191573798,5,1,1
Man of Tai Chi,52,1315,4,2054941,25000000,0.08219764,0.08219764,2.777037085,5,1,1
The Butler,707,1140,6,115922175,25000000,4.636887,3.166297447,2.684954454,3,2,1
The Counselor,1043,34,12,71009334,25000000,2.84037336,2.046012639,1.687432959,1,1,2
August: Osage County,39,1180,3,74188937,25000000,2.96755748,1.707799921,3.604713676,6,1,1
Ride Along,29,709,4,153997819,25000000,6.15991276,4.665038814,4.008318875,3,2,2
Draft Day,90,82,6,28831145,25000000,1.1532458,6.33503909,2.388660182,9,1,1
Million Dollar Arm,1193,1021,6,38307627,25000000,1.53230508,1.147674057,1.53230508,1,1,1
The Giver,34,104,6,66980456,25000000,2.67921824,2.317741441,2.456809232,5,5,1
Madea's Big Happy Family,851,930,3,53213633,25000000,2.12854532,4.302133631,3.804852024,3,4,4
The Gambler,258,1401,12,39171130,25000000,1.5668452,1.5668452,2.191573798,5,1,1
The Age of Adaline,1130,1417,9,65663276,25000000,2.62653104,2.62653104,3.825383416,1,1,1
Iron & Blood: The Legend of Taras Bulba,1252,1442,6,16815892,25000000,0.67263568,0.67263568,0.67263568,1,1,1
Legend,1096,416,7,42972994,25000000,1.71891976,1.60561584,1.384489654,1,1,1
The Transporter Refueled,1254,1345,12,72629670,25000000,2.9051868,2.682893918,2.9051868,1,1,1
The Night Before,911,1066,3,52395996,25000000,2.09583984,2.453730783,2.570290947,3,2,2
The 33,49,1455,6,24902723,25000000,0.99610892,2.806909429,2.267371268,1,2,1
Mother's Day,245,453,3,48418160,25000000,1.9367264,2.985552964,2.064940673,5,6,1
The Infiltrator,1111,1186,7,15436808,25000000,0.61747232,1.613338768,1.285262509,1,3,1
Masterminds,1289,948,4,29200000,25000000,1.168,1.837093641,0.957984313,2,1,1
Rules Don't Apply,280,315,3,3885342,25000000,0.15541368,1.149502044,0.944536664,3,2,4
Hidden Figures,1305,1375,6,230698791,25000000,9.22795164,6.723100205,9.22795164,1,1,1
The Founder,226,686,6,23964782,25000000,0.95859128,4.654089573,4.828101267,3,3,1
Rings,1309,1516,10,83080890,25000000,3.3232356,3.3232356,3.3232356,1,1,1
CHiPS,1313,1520,4,26800152,25000000,1.07200608,1.07200608,1.07200608,1,1,1
Going in Style,250,849,7,84618541,25000000,3.38474164,5.031464765,1.712630892,2,1,1
W.,966,8,6,29506464,25100000,1.175556335,2.411277524,1.222447017,3,9,1
Tora! Tora! Tora!,438,206,5,29548291,25485000,1.159438532,2.598204489,1.159438532,1,1,1
Blood Ties,839,1342,12,2415472,25500000,0.094724392,0.094724392,1.04777608,1,1,1
Flipper,135,167,2,20080020,25530000,0.786526439,1.527379553,0.43495288,1,1,1
Highlander: The Final Dimension,22,118,4,36800000,26000000,1.415384615,1.415384615,1.761246408,5,1,1
Philadelphia,1,136,6,206678440,26000000,7.949170769,5.589982641,4.655450038,3,2,1
The First Wives Club,146,180,3,116400000,26000000,4.476923077,2.813647538,4.371794872,1,2,1
Ever After: A Cinderella Story,327,362,6,65705772,26000000,2.527145077,3.759096969,2.516310699,2,1,1
Boiler Room,449,504,7,28780255,26000000,1.106932885,1.068007359,1.106932885,1,1,1
Flatliners,490,105,6,61489265,26000000,2.364971731,2.457312924,1.633961616,1,3,1
"O Brother, Where Art Thou?",30,156,4,71868327,26000000,2.764166423,3.901257815,2.809310333,2,1,3
Clockstoppers,624,239,2,38793283,26000000,1.492049346,1.63014077,2.003315712,4,4,4
Clockstoppers,624,239,2,38793283,26000000,1.492049346,1.63014077,2.003315712,4,4,4
Clockstoppers,624,239,2,38793283,26000000,1.492049346,1.63014077,2.003315712,4,4,4
Clockstoppers,624,239,2,38793283,26000000,1.492049346,1.63014077,2.003315712,4,4,4
Hot Shots!,102,130,4,181096164,26000000,6.965237077,4.738450026,2.441380392,5,2,2
Final Destination 2,673,749,10,90426405,26000000,3.477938654,2.526027759,3.477938654,1,3,1
The Marrying Man,453,764,4,12454768,26000000,0.479029538,0.479029538,1.044640742,1,1,1
Freaky Friday,296,597,3,110230332,26000000,4.239628154,2.892597062,4.155002077,1,6,1
Agent Cody Banks 2: Destination London,614,818,3,28818995,26000000,1.108422885,1.108422885,2.466339596,3,1,1
Anchorman: The Legend of Ron Burgundy,349,844,3,90574188,26000000,3.483622615,3.187534854,2.769122246,9,5,4
The Chase,102,457,3,8009329,26000000,0.308051115,0.478419019,2.441380392,1,2,1
The 40 Year Old Virgin,827,902,3,109449237,26000000,4.209586038,3.774058398,2.2127021,6,5,1
Red Eye,764,37,10,57891803,26000000,2.226607808,3.246226044,3.554926971,1,7,1
Annapolis,846,924,6,17496992,26000000,0.672961231,2.269938281,2.05999374,3,1,1
Little Children,11,971,13,14821658,26000000,0.570063769,0.570063769,2.985031689,1,1,1
Paul Blart: Mall Cop,978,493,4,183293131,26000000,7.049735808,3.411609629,3.240788502,2,1,1
Brothers,440,131,6,43318349,26000000,1.666090346,2.164624356,1.883025148,2,4,1
Legion,1023,1145,10,67918658,26000000,2.612256077,3.703356658,1.95870413,1,1,2
The Raven,262,932,7,29657751,26000000,1.140682731,1.70204982,1.619638501,2,1,1
Lawless,830,1089,7,53676580,26000000,2.064483846,1.186683992,2.509806919,1,1,1
Delivery Man,364,1325,3,51164106,26000000,1.967850231,1.190085873,2.615552154,5,2,2
The Best of Me,1180,1373,6,35926213,26000000,1.381777423,1.381777423,1.427363712,1,1,1
Self/less,625,561,8,30523226,26000000,1.173970231,2.377188468,4.817474783,1,1,1
Bad Santa 2,718,597,3,17782178,26000000,0.683929923,2.892597062,1.489960012,3,6,1
Devil in a Blue Dress,48,54,6,16140822,27000000,0.597808222,1.075444669,2.188072137,14,2,2
Timecop,5,5,12,101646581,27000000,3.764688185,1.247418087,2.467208398,3,2,2
The Pagemaster,121,2,9,13670688,27000000,0.506321778,3.390212454,1.560704359,1,1,1
Kingpin,71,175,3,25023434,27000000,0.926793852,2.037118523,0.841173079,1,9,1
The English Patient,59,223,6,231976425,27000000,8.591719444,4.667240162,3.196739219,3,2,1
The Blues Brothers,197,121,16,115229890,27000000,4.267773704,2.40860868,1.805900103,2,2,2
The Right Stuff,200,225,6,21500000,27000000,0.796296296,1.856459559,0.796296296,1,2,1
Star Trek VI: The Undiscovered Country,225,242,8,96900000,27000000,3.588888889,5.827777778,4.723664021,5,1,2
Kiss the Girls,250,276,6,60527873,27000000,2.241773074,1.556027457,1.712630892,6,3,1
Dark City,268,106,11,27200316,27000000,1.007419111,3.461004339,1.007419111,1,1,1
The Newton Boys,143,71,7,76000000,27000000,2.814814815,2.914270055,2.505834104,4,1,1
The NeverEnding Story,336,87,6,20158808,27000000,0.746622519,2.251213222,0.746622519,1,2,1
National Lampoon's Christmas Vacation,233,367,3,71320000,27000000,2.641481481,1.725619207,3.037574221,9,1,1
Lake Placid,234,32,10,56870414,27000000,2.10631163,3.663186585,1.386670693,2,3,1
Music of the Heart,39,37,6,14859394,27000000,0.550347926,3.246226044,3.604713676,7,2,1
The Running Man,68,120,4,38122105,27000000,1.411929815,1.067137181,4.266287762,8,2,1
Krull,549,508,9,16519460,27000000,0.611831852,5.666183948,0.611831852,1,1,1
City Slickers,474,612,4,179033791,27000000,6.630881148,5.523258756,3.910357585,1,2,1
About a Boy,84,694,6,129000000,27000000,4.777777778,2.476851489,1.580100425,2,2,1
Mindhunters,759,9,11,21148829,27000000,0.783289963,2.024278008,0.783289963,1,1,1
City of Joy,460,63,6,14683921,27000000,0.543848926,0.803706719,3.29869918,1,2,1
Suspect Zero,777,587,7,13000000,27000000,0.481481481,0.758179303,0.481481481,1,1,1
Closer,36,46,6,115505027,27000000,4.277963963,3.220998046,4.279037152,6,2,1
Lucky Number Slevin,605,853,6,56308881,27000000,2.085514111,1.142756758,1.579660289,3,3,2
Pineapple Express,916,1073,4,101624843,27000000,3.763883074,1.305299563,5.214596326,1,1,1
The Sisterhood of the Traveling Pants 2,646,1074,2,44352417,27000000,1.642682111,1.642682111,1.115634459,1,1,1
How to Lose Friends & Alienate People,963,1086,3,17286299,27000000,0.640233296,0.640233296,0.640233296,1,1,1
Case 39,545,1121,10,29000000,27000000,1.074074074,0.849845022,3.902901767,1,1,1
"Tomorrow, When the War Began",1058,1178,4,16504936,27000000,0.611293926,0.852989978,0.611293926,1,1,1
Limitless,957,959,12,161849455,27000000,5.994424259,3.854777914,3.421827831,1,1,1
Spy Kids: All the Time in the World,724,30,14,85564310,27000000,3.169048519,2.592559936,3.894687179,1,1,2
Money Monster,30,1481,12,93282604,27000000,3.454911259,3.454911259,2.809310333,1,1,1
The Frozen Ground,17,1317,12,5496951,27220000,0.201945298,0.201945298,1.971246251,3,1,1
Octopussy,360,396,2,187500000,27500000,6.818181818,5.706887535,8.70743,5,4,3
Rendition,923,1023,6,24748670,27500000,0.899951636,1.169383318,0.899951636,1,2,1
Rob Roy,45,49,2,31596911,28000000,1.128461107,1.224165834,4.34228698,1,1,1
Blade Runner,85,34,8,33139618,28000000,1.183557786,2.046012639,3.675716323,1,1,1
Michael Collins,45,80,6,16900000,28000000,0.603571429,1.187163681,4.34228698,3,3,1
Die Hard,19,55,4,140767956,28000000,5.027427,3.750510366,2.450132205,16,4,2
Private Parts,237,256,3,41230799,28000000,1.472528536,2.094391105,1.472528536,1,3,1
A Simple Wish,242,265,2,8345056,28000000,0.298037714,2.767498542,0.574179928,1,1,1
Kundun,267,10,6,5684789,28000000,0.203028179,2.209111404,0.203028179,1,10,1
Blues Brothers 2000,197,121,16,14051384,28000000,0.501835143,2.40860868,1.805900103,2,2,2
Hocus Pocus,312,350,3,39514713,28000000,1.41123975,1.41123975,1.715105617,1,1,1
Indiana Jones and the Temple of Doom,85,144,2,333000000,28000000,11.89285714,5.30186565,3.675716323,2,3,1
Working Girl,85,46,3,103173635,28000000,3.684772679,3.220998046,3.675716323,1,5,1
2010,229,5,12,40400657,28000000,1.442880607,1.247418087,3.326467444,1,2,1
Thumbelina,316,289,1,11373501,28000000,0.406196464,1.047960214,2.981848232,2,4,1
"Mystery, Alaska",422,260,6,8888143,28000000,0.317433679,3.765693196,1.540553895,2,2,1
For Your Eyes Only,360,396,2,195312802,28000000,6.975457214,5.706887535,8.70743,5,4,3
The Natural,265,75,6,47951979,28000000,1.712570679,2.584341047,2.63618583,8,3,1
Bring It On,406,563,3,90449929,28000000,3.230354607,2.745261894,1.688314905,5,2,1
Dracula 2000,526,586,12,33000337,28000000,1.178583464,2.82428645,1.694699197,1,1,1
Ghosts of Mars,58,119,4,14010832,28000000,0.500386857,2.223226829,1.869823471,1,5,1
Zoolander,42,111,3,60780981,28000000,2.170749321,1.893104049,2.036789228,10,3,4
Serendipity,262,608,3,77516304,28000000,2.768439429,2.244703994,1.619638501,2,3,1
Agent Cody Banks,614,775,4,58795814,28000000,2.0998505,4.185194686,2.466339596,1,3,1
Miracle,77,813,6,64445708,28000000,2.301632429,1.947139822,1.867476349,2,1,1
Dawn of the Dead,395,820,9,102356381,28000000,3.655585036,2.167177641,4.016378826,1,1,1
Laws of Attraction,6,287,4,30016165,28000000,1.072005893,3.839942086,2.284334285,3,2,1
Rhinestone,16,433,3,21435321,28000000,0.765547179,2.998947248,2.825168668,1,2,1
Pride & Prejudice,717,917,6,121147947,28000000,4.326712393,2.822579915,3.023450312,4,3,2
Walk the Line,785,268,6,186438883,28000000,6.658531536,3.482754346,2.095783692,5,1,1
Just My Luck,734,419,3,38159905,28000000,1.36285375,1.976372751,2.60615108,4,6,1
No Reservations,670,652,3,92601050,28000000,3.307180357,2.687217454,3.514485839,1,1,1
Role Models,971,1090,3,92380927,28000000,3.299318821,1.994801325,3.299318821,1,2,1
The Pebble and the Penguin,242,289,1,3983912,28000000,0.142282571,1.047960214,0.574179928,1,4,1
The Spy Next Door,1026,107,4,45236543,28000000,1.615590821,2.996534564,1.615590821,1,1,1
Kick-Ass,1033,875,4,96188903,28000000,3.435317964,2.398333203,2.801587554,2,1,1
30 Minutes or Less,986,1129,4,40547440,28000000,1.448122857,2.513363041,2.616876663,2,1,2
Shark Night,1095,749,10,10126458,28000000,0.361659214,2.526027759,0.361659214,1,3,1
Safe Haven,1127,99,13,97594140,28000000,3.485505,3.878701735,2.138876587,1,2,1
Kick-Ass 2,1033,1046,4,60700000,28000000,2.167857143,2.124614346,2.801587554,2,1,1
The Fifth Estate,1169,388,6,8555008,28000000,0.305536,1.054698076,0.305536,1,3,1
Last Vegas,10,100,3,134402450,28000000,4.8000875,6.478902259,2.005681337,7,3,1
3 Days to Kill,90,574,4,52597999,28000000,1.878499964,1.958533568,2.388660182,4,3,1
Brick Mansions,275,1345,4,68896829,28000000,2.460601036,2.682893918,2.027939612,6,1,1
A Walk Among the Tombstones,45,997,7,53181600,28000000,1.899342857,1.117391116,4.34228698,1,2,1
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",827,703,14,100654149,28000000,3.594791036,2.850903268,2.2127021,1,1,1
American Ultra,986,1245,3,27139524,28000000,0.969268714,4.651301024,2.616876663,4,2,1
Straight Outta Compton,1251,29,6,201634991,28000000,7.201249679,3.641085869,7.201249679,1,3,1
Our Brand Is Crisis,55,1073,3,7002261,28000000,0.25008075,1.305299563,4.648968252,6,3,1
The Big Short,477,844,3,133346506,28000000,4.762375214,3.187534854,2.329263613,1,5,1
Pride and Prejudice and Zombies,1262,711,13,16374328,28000000,0.584797429,2.256060986,0.584797429,1,1,1
Stigmata,415,465,10,50041732,29000000,1.725576966,2.146161594,1.725576966,1,2,1
Red Heat,68,129,4,34994648,29000000,1.206712,1.877108832,4.266287762,8,6,1
Serving Sara,636,43,3,16930185,29000000,0.583799483,3.365383204,0.583799483,1,4,1
Wind,198,753,4,5519569,29000000,0.190329966,7.095098872,1.01130625,1,1,1
Once Upon a Time in Mexico,49,30,4,98185582,29000000,3.385709724,2.592559936,2.267371268,6,7,4
The Last Boy Scout,19,53,4,59509925,29000000,2.052066379,3.003693988,2.450132205,16,9,1
The Notebook,764,679,13,115603229,29000000,3.986318241,3.7341191,3.554926971,1,1,1
The Jacket,671,874,6,21126225,29000000,0.728490517,0.728490517,2.079567787,2,1,1
The Blind Side,55,686,6,309208309,29000000,10.66235548,4.654089573,4.648968252,3,3,1
Pitch Perfect 2,1134,1421,3,287506194,29000000,9.91400669,9.91400669,5.786814755,3,1,1
Florence Foster Jenkins,39,36,3,48902953,29000000,1.686308724,3.282006936,3.604713676,6,2,1
The Boss,1197,1355,3,78636257,29000000,2.711595069,3.868933334,3.787833602,2,2,2
Twelve Monkeys,19,19,8,168840000,29500000,5.723389831,2.862096042,2.450132205,2,1,1
Toy Story,1,1,1,373554033,30000000,12.4518011,12.4518011,4.655450038,1,1,1
Ace Ventura: When Nature Calls,13,13,7,212385533,30000000,7.079517767,4.253278491,3.505449414,1,1,1
Babe,20,20,9,254134910,30000000,8.471163667,4.820219183,8.471163667,1,1,1
Legends of the Fall,25,83,2,160638883,30000000,5.354629433,2.340806447,2.949390394,2,1,1
Virtuosity,48,77,4,24048000,30000000,0.8016,1.608372333,2.188072137,8,1,1
The Naked Gun 33⅓: The Final Insult,89,110,3,51132598,30000000,1.704419933,2.104188561,4.01567259,3,5,1
Speed,52,113,4,350448145,30000000,11.68160483,4.822963761,2.777037085,5,2,1
Carlito's Way,4,124,4,36516012,30000000,1.2172004,1.746499177,2.773573524,3,2,2
For Love or Money,98,15,3,11146270,30000000,0.371542333,2.408337951,4.307158112,2,3,1
A Perfect World,90,40,7,135130999,30000000,4.504366633,3.849782014,2.388660182,2,5,1
The Three Musketeers,102,153,4,53898845,30000000,1.796628167,2.871228802,2.441380392,5,1,1
Primal Fear,126,159,7,102616183,30000000,3.420539433,1.751713998,2.102684389,2,2,1
The Quest,5,165,4,57400547,30000000,1.913351567,1.913351567,2.467208398,8,1,1
The Frighteners,98,78,10,29359216,30000000,0.978640533,1.009107568,4.307158112,1,1,1
Star Trek V: The Final Frontier,225,243,8,70200000,30000000,2.34,2.34,4.723664021,5,1,1
Rosewood,235,137,6,13130349,30000000,0.4376783,2.865572261,0.4376783,1,2,1
Mimic,247,273,9,25480490,30000000,0.849349667,1.693894457,0.849349667,1,3,1
The Hunt for Red October,115,55,4,199200000,30000000,6.64,3.750510366,4.2812687,1,4,1
Mortal Kombat: Annihilation,260,288,4,51376861,30000000,1.712562033,1.712562033,1.712562033,1,1,1
The Replacement Killers,272,303,4,19204929,30000000,0.6401643,2.017621194,0.6401643,1,6,1
Bulworth,280,315,3,29202884,30000000,0.973429467,1.149502044,0.944536664,3,2,4
The Addams Family,326,15,10,191502426,30000000,6.3834142,2.408337951,6.3834142,1,1,1
Elizabeth,358,389,6,82150642,30000000,2.738354733,1.647306154,1.978711047,5,2,2
The Rugrats Movie,63,393,1,100491683,30000000,3.349722767,3.349722767,4.639743881,1,1,1
A View to a Kill,360,396,2,152427960,30000000,5.080932,5.706887535,8.70743,5,4,3
Very Bad Things,363,400,3,9898412,30000000,0.329947067,1.56957192,2.254425124,2,1,1
Ghostbusters,208,82,3,295212467,30000000,9.840415567,6.33503909,4.115000512,7,6,3
Midnight Run,10,390,2,38413606,30000000,1.280453533,1.832222404,2.005681337,2,1,1
The Tigger Movie,448,503,1,45554533,30000000,1.518484433,1.518484433,1.000242217,2,1,1
High Fidelity,262,36,3,47126295,30000000,1.5708765,3.282006936,1.619638501,2,2,1
The Prince of Tides,67,530,6,74787599,30000000,2.492919967,2.51312665,2.688254826,3,1,1
Keeping the Faith,42,532,3,37036004,30000000,1.234533467,1.234533467,2.036789228,10,1,1
Big Momma's House,417,293,7,173959438,30000000,5.798647933,3.999810158,3.002053584,2,1,1
Silent Fall,466,470,6,3180674,30000000,0.106022467,0.924340548,5.895633018,1,3,1
Remember the Titans,48,568,6,136706683,30000000,4.556889433,2.488726975,2.188072137,14,1,1
Antitrust,341,287,4,18195610,30000000,0.606520333,3.839942086,0.769010765,1,2,1
Black Rain,7,34,4,45892212,30000000,1.5297404,2.046012639,2.582920903,4,6,1
Harlem Nights,37,633,3,60864870,30000000,2.028829,2.028829,2.842407681,11,1,1
American Pie 2,537,646,3,287553595,30000000,9.585119833,9.585119833,4.843173903,4,1,1
The Glass House,582,649,6,23619609,30000000,0.7873203,0.7873203,0.7873203,1,1,1
Trapped,643,418,4,6916869,30000000,0.2305623,0.758979953,2.375673544,3,1,1
Sweet Home Alabama,555,362,3,180622424,30000000,6.020747467,3.759096969,3.317383281,4,2,1
The Quiet American,596,104,6,27674124,30000000,0.9224708,2.317741441,2.497596224,1,5,1
About Schmidt,204,740,6,105834556,30000000,3.527818533,5.176278597,3.01931464,3,2,1
Body of Evidence,232,573,6,13273595,30000000,0.442453167,0.52931722,2.365364553,1,1,1
